"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"Q801S3"	"40S ribosomal protein S3a-A OS=Xenopus laevis GN=rps3a-a PE=2 SV=3"	"52.6515151515151"	"19"	"21"	"19"	"1"	"264"	"29.922"	"9.72"	"0.67"	"0.81"	"1.06"	"0.77"	"0.88"	"10.52"	"5.40"	"5.20"	"5.48"	"5.30"	""	"19"	"0"	"0"	"Green"	"74.2492097086938"
"False"	"IsMasterProtein"	"P49393"	"40S ribosomal protein S13 OS=Xenopus laevis GN=rps13 PE=3 SV=2"	"60.2649006622517"	"15"	"18"	"15"	"1"	"151"	"17.24"	"10.61"	"0.67"	"0.86"	"0.99"	"0.80"	"0.90"	"1.68"	"2.97"	"3.57"	"2.50"	"5.98"	""	"15"	"0"	"0"	"Green"	"74.10213869916"
"False"	"IsMasterProtein"	"P49401"	"40S ribosomal protein S4 OS=Xenopus laevis GN=rps4 PE=2 SV=4"	"56.6539923954373"	"19"	"22"	"19"	"1"	"263"	"29.646"	"10.15"	"0.63"	"0.82"	"1.02"	"0.80"	"0.93"	"4.53"	"3.90"	"4.92"	"2.85"	"5.44"	""	"19"	"0"	"0"	"Green"	"73.8822545572874"
"False"	"IsMasterProtein"	"O93477"	"Adenosylhomocysteinase B OS=Xenopus laevis GN=ahcy-b PE=2 SV=1"	"35.5658198614319"	"17"	"19"	"15"	"1"	"433"	"47.714"	"6.4"	"0.76"	"0.85"	"0.92"	"0.78"	"0.95"	"4.94"	"4.04"	"8.99"	"4.61"	"4.06"	""	"17"	"0"	"0"	"Green"	"73.4567855374792"
"False"	"IsMasterProtein"	"Q7ZTK9"	"Aspartate aminotransferase OS=Xenopus laevis GN=got1 PE=2 SV=1"	"33.3333333333333"	"15"	"16"	"15"	"1"	"411"	"46.041"	"7.44"	"0.68"	"0.88"	"1.02"	"0.78"	"0.89"	"4.66"	"6.70"	"4.51"	"7.91"	"7.30"	""	"15"	"0"	"0"	"Green"	"73.1209493396774"
"False"	"IsMasterProtein"	"Q6GMA6"	"MGC81949 protein OS=Xenopus laevis GN=cct6a PE=2 SV=1"	"34.4632768361582"	"18"	"21"	"17"	"1"	"531"	"57.75"	"6.68"	"0.64"	"0.84"	"0.98"	"0.77"	"0.95"	"4.71"	"4.26"	"3.30"	"4.46"	"5.34"	""	"18"	"0"	"0"	"Green"	"73.0135291946672"
"False"	"IsMasterProtein"	"Q6PCI8"	"Pyruvate carboxylase OS=Xenopus laevis GN=pc.1 PE=2 SV=1"	"23.1096006796941"	"27"	"29"	"26"	"1"	"1177"	"130.011"	"6.93"	"0.71"	"0.92"	"0.92"	"0.77"	"0.87"	"4.42"	"3.50"	"5.12"	"3.33"	"3.57"	""	"27"	"0"	"0"	"Green"	"71.4799013023705"
"False"	"IsMasterProtein"	"A0AUT4"	"LOC100036778 protein OS=Xenopus laevis GN=LOC100036778 PE=2 SV=1"	"31.8949343339587"	"21"	"22"	"21"	"1"	"533"	"58.608"	"6.49"	"0.71"	"0.78"	"0.93"	"0.85"	"0.99"	"5.38"	"7.15"	"5.76"	"3.40"	"4.52"	""	"21"	"0"	"0"	"Green"	"71.4474585294288"
"False"	"IsMasterProtein"	"Q7ZWU1"	"Stip1-prov protein OS=Xenopus laevis GN=stip1 PE=2 SV=1"	"41.0681399631676"	"25"	"28"	"24"	"1"	"543"	"62.067"	"7.33"	"0.70"	"0.75"	"1.13"	"0.74"	"0.94"	"6.90"	"4.71"	"3.71"	"5.97"	"3.90"	""	"25"	"0"	"0"	"Green"	"70.873409349437"
"False"	"IsMasterProtein"	"Q8AVT1"	"Paics-prov protein OS=Xenopus laevis PE=2 SV=1"	"35.7647058823529"	"18"	"19"	"18"	"1"	"425"	"47.136"	"7.09"	"0.71"	"0.86"	"0.94"	"0.81"	"0.90"	"2.82"	"3.49"	"5.45"	"6.39"	"5.51"	""	"18"	"0"	"0"	"Green"	"69.8532462646826"
"False"	"IsMasterProtein"	"Q6DCF9"	"Annexin OS=Xenopus laevis GN=anxa7 PE=2 SV=1"	"24.6153846153846"	"14"	"16"	"13"	"1"	"520"	"53.963"	"7.17"	"0.75"	"0.81"	"0.99"	"0.73"	"0.89"	"5.57"	"5.22"	"13.27"	"10.49"	"6.05"	""	"14"	"0"	"0"	"Green"	"69.5752698984048"
"False"	"IsMasterProtein"	"Q6NU46"	"Acetyl-CoA acetyltransferase A, mitochondrial OS=Xenopus laevis GN=acat1-a PE=2 SV=1"	"43.5714285714286"	"16"	"17"	"16"	"1"	"420"	"44.1"	"8.7"	"0.71"	"0.88"	"1.02"	"0.86"	"0.82"	"10.41"	"5.63"	"7.13"	"4.39"	"5.86"	""	"16"	"0"	"0"	"Green"	"69.4737721762298"
"False"	"IsMasterProtein"	"Q7ZX34"	"MGC52616 protein OS=Xenopus laevis GN=hspa9 PE=2 SV=1"	"21.4925373134328"	"13"	"13"	"13"	"1"	"670"	"72.794"	"5.85"	"0.77"	"0.85"	"0.93"	"0.70"	"0.84"	"7.41"	"7.14"	"10.02"	"11.11"	"10.00"	""	"13"	"0"	"0"	"Green"	"69.3953482665788"
"False"	"IsMasterProtein"	"P02362"	"40S ribosomal protein S7 OS=Xenopus laevis GN=rps7 PE=2 SV=2"	"70.1030927835051"	"18"	"19"	"17"	"1"	"194"	"22.17"	"10.1"	"0.60"	"0.82"	"1.01"	"0.74"	"0.84"	"6.56"	"4.22"	"6.48"	"7.61"	"5.24"	""	"18"	"0"	"0"	"Green"	"68.2143665839356"
"False"	"IsMasterProtein"	"Q6GPT8"	"MGC82624 protein OS=Xenopus laevis GN=MGC82624 PE=2 SV=1"	"37.940379403794"	"16"	"18"	"16"	"1"	"369"	"41.567"	"6.95"	"0.77"	"0.88"	"1.10"	"0.83"	"0.94"	"5.36"	"5.94"	"2.05"	"5.99"	"4.06"	""	"16"	"0"	"0"	"Green"	"68.1703224231728"
"False"	"IsMasterProtein"	"Q6GNR4"	"Clathrin heavy chain OS=Xenopus laevis GN=cltc PE=2 SV=1"	"13.7910447761194"	"21"	"23"	"21"	"1"	"1675"	"191.309"	"5.74"	"0.67"	"0.90"	"1.00"	"0.82"	"0.95"	"8.13"	"5.87"	"6.67"	"7.44"	"6.29"	""	"21"	"0"	"0"	"Green"	"68.0956299078614"
"False"	"IsMasterProtein"	"Q7SYU9"	"L-lactate dehydrogenase OS=Xenopus laevis GN=ldhb PE=2 SV=1"	"36.2275449101796"	"14"	"14"	"14"	"1"	"334"	"36.375"	"7.49"	"0.63"	"0.74"	"0.90"	"0.78"	"0.85"	"7.41"	"3.68"	"3.83"	"6.65"	"4.45"	""	"14"	"0"	"0"	"Green"	"67.3137215023417"
"False"	"IsMasterProtein"	"P24495"	"Proteasome subunit alpha type-2 OS=Xenopus laevis GN=psma2 PE=2 SV=2"	"48.2905982905983"	"9"	"12"	"9"	"1"	"234"	"25.818"	"6.8"	"0.71"	"0.85"	"1.10"	"0.88"	"0.89"	"7.65"	"8.09"	"4.43"	"11.91"	"7.44"	""	"9"	"0"	"0"	"Green"	"66.6432302742764"
"False"	"IsMasterProtein"	"Q7ZYU4"	"Rps9-prov protein OS=Xenopus laevis PE=2 SV=1"	"63.4020618556701"	"23"	"26"	"23"	"1"	"194"	"22.564"	"10.58"	"0.70"	"0.82"	"0.94"	"0.75"	"0.81"	"3.74"	"2.87"	"2.14"	"4.09"	"6.92"	""	"23"	"0"	"0"	"Green"	"66.1435687444571"
"False"	"IsMasterProtein"	"Q6DE62"	"LOC398863 protein OS=Xenopus laevis GN=hspa4 PE=2 SV=1"	"22.0095693779904"	"16"	"16"	"16"	"1"	"836"	"93.727"	"5.27"	"0.73"	"0.95"	"1.07"	"0.81"	"1.05"	"7.71"	"5.85"	"3.01"	"3.82"	"5.70"	""	"16"	"0"	"0"	"Green"	"65.9475383094408"
"False"	"IsMasterProtein"	"Q7SZS3"	"Aspartate aminotransferase OS=Xenopus laevis GN=got2 PE=2 SV=1"	"41.6861826697892"	"20"	"21"	"20"	"1"	"427"	"47.586"	"8.92"	"0.80"	"0.81"	"0.94"	"0.74"	"0.65"	"3.44"	"5.59"	"6.61"	"1.92"	"9.35"	""	"20"	"0"	"0"	"Green"	"65.7851472186634"
"False"	"IsMasterProtein"	"Q6PAB3"	"Malate dehydrogenase, cytoplasmic OS=Xenopus laevis GN=mdh1 PE=2 SV=1"	"48.5029940119761"	"19"	"24"	"18"	"1"	"334"	"36.402"	"6.92"	"0.67"	"0.86"	"0.92"	"0.83"	"0.88"	"4.34"	"3.62"	"2.83"	"3.95"	"6.08"	""	"19"	"0"	"0"	"Green"	"65.700823302332"
"False"	"IsMasterProtein"	"Q7T0R9"	"Rps2e protein OS=Xenopus laevis GN=rps2 PE=2 SV=1"	"51.2455516014235"	"15"	"18"	"15"	"1"	"281"	"30.255"	"10.15"	"0.69"	"0.84"	"0.97"	"0.73"	"0.85"	"7.14"	"3.71"	"2.94"	"5.80"	"3.43"	""	"15"	"0"	"0"	"Green"	"65.3486581800761"
"False"	"IsMasterProtein"	"O73932"	"Insulin-like growth factor 2 mRNA-binding protein 3-A OS=Xenopus laevis GN=igf2bp3-a PE=1 SV=1"	"29.4612794612795"	"16"	"18"	"15"	"1"	"594"	"65.602"	"8.92"	"0.66"	"0.89"	"0.98"	"0.77"	"0.99"	"6.15"	"5.25"	"9.22"	"3.39"	"5.10"	""	"16"	"0"	"0"	"Green"	"64.9784115355959"
"False"	"IsMasterProtein"	"Q8AY70"	"Glyceraldehyde-3-phosphate dehydrogenase OS=Xenopus laevis GN=gapdh PE=2 SV=1"	"56.4564564564565"	"13"	"15"	"12"	"1"	"333"	"35.879"	"8.25"	"0.74"	"0.85"	"0.96"	"0.71"	"0.91"	"3.73"	"5.88"	"7.10"	"5.06"	"3.27"	""	"13"	"0"	"0"	"Green"	"64.5569535633113"
"False"	"IsMasterProtein"	"Q7SY96"	"Rpl4-b protein OS=Xenopus laevis GN=rpl4 PE=2 SV=1"	"42.8927680798005"	"22"	"24"	"22"	"1"	"401"	"45.397"	"10.99"	"0.58"	"0.85"	"0.97"	"0.82"	"0.86"	"4.65"	"1.89"	"3.31"	"4.42"	"7.36"	""	"22"	"0"	"0"	"Green"	"64.2487823604975"
"False"	"IsMasterProtein"	"Q8AVP6"	"Gnb2l1-prov protein OS=Xenopus laevis GN=LOC446289 PE=2 SV=1"	"35.3312302839117"	"12"	"14"	"12"	"1"	"317"	"35.046"	"7.69"	"0.70"	"0.83"	"0.86"	"0.87"	"0.82"	"7.25"	"4.85"	"9.20"	"4.18"	"10.60"	""	"12"	"0"	"0"	"Green"	"64.0347430383206"
"False"	"IsMasterProtein"	"Q6DEB8"	"Acadm-prov protein OS=Xenopus laevis GN=acadm PE=2 SV=1"	"49.8817966903073"	"17"	"17"	"16"	"1"	"423"	"46.241"	"8.57"	"0.79"	"0.78"	"1.03"	"0.71"	"0.82"	"2.22"	"6.31"	"6.99"	"4.69"	"10.32"	""	"17"	"0"	"0"	"Green"	"63.5628800144744"
"False"	"IsMasterProtein"	"P30151"	"Elongation factor 1-beta OS=Xenopus laevis GN=eef1b PE=1 SV=3"	"59.4713656387665"	"15"	"15"	"15"	"1"	"227"	"25.16"	"4.79"	"0.63"	"0.81"	"0.90"	"0.81"	"0.76"	"1.20"	"4.26"	"7.58"	"6.16"	"8.19"	""	"15"	"0"	"0"	"Green"	"63.1831779003548"
"False"	"IsMasterProtein"	"H1A8Z1"	"Ribonucleoside-diphosphate reductase OS=Xenopus laevis GN=RRM1 PE=2 SV=1"	"25.2195734002509"	"22"	"25"	"22"	"1"	"797"	"90.778"	"6.76"	"0.75"	"0.88"	"0.99"	"0.88"	"0.85"	"3.93"	"5.05"	"4.00"	"3.61"	"8.61"	""	"22"	"0"	"0"	"Green"	"63.0603871096965"
"False"	"IsMasterProtein"	"Q4QR37"	"Fascin OS=Xenopus laevis GN=fscn1 PE=2 SV=1"	"37.1900826446281"	"16"	"16"	"16"	"1"	"484"	"53.093"	"6.86"	"0.64"	"0.89"	"0.95"	"0.79"	"0.92"	"5.35"	"5.94"	"4.00"	"5.83"	"4.41"	""	"16"	"0"	"0"	"Green"	"62.6302215736715"
"False"	"IsMasterProtein"	"Q3ZM03"	"40S ribosomal protein SA OS=Xenopus laevis GN=rpsa PE=1 SV=1"	"38.2352941176471"	"12"	"14"	"12"	"1"	"306"	"34.037"	"4.91"	"0.63"	"0.74"	"0.97"	"0.71"	"0.86"	"10.71"	"3.71"	"6.73"	"6.04"	"2.49"	""	"12"	"0"	"0"	"Green"	"62.3400542820016"
"False"	"IsMasterProtein"	"Q6GQB2"	"MGC80199 protein OS=Xenopus laevis GN=rpl7a PE=2 SV=1"	"42.4812030075188"	"17"	"18"	"17"	"1"	"266"	"29.855"	"10.54"	"0.60"	"0.79"	"0.94"	"0.83"	"0.79"	"3.66"	"3.77"	"5.69"	"2.32"	"4.56"	""	"17"	"0"	"0"	"Green"	"61.2500836740069"
"False"	"IsMasterProtein"	"Q7ZX44"	"Txndc5-prov protein OS=Xenopus laevis GN=txndc5 PE=2 SV=1"	"27.7915632754342"	"11"	"13"	"10"	"1"	"403"	"45.86"	"6.18"	"0.68"	"0.86"	"1.00"	"0.80"	"0.94"	"3.58"	"5.19"	"5.07"	"7.42"	"6.33"	""	"11"	"0"	"0"	"Green"	"60.7839903807157"
"False"	"IsMasterProtein"	"Q6IND5"	"MGC83495 protein OS=Xenopus laevis GN=vwa5a.2 PE=2 SV=1"	"17.8861788617886"	"16"	"18"	"14"	"1"	"861"	"94.428"	"4.83"	"0.63"	"0.85"	"0.89"	"0.85"	"0.81"	"6.13"	"5.70"	"9.13"	"4.85"	"4.71"	""	"16"	"0"	"0"	"Green"	"59.9276487413242"
"False"	"IsMasterProtein"	"Q4KLV8"	"LOC733291 protein (Fragment) OS=Xenopus laevis GN=LOC733291 PE=2 SV=1"	"17.5496688741722"	"18"	"19"	"18"	"1"	"906"	"101.819"	"5.33"	"0.73"	"0.83"	"0.91"	"0.74"	"0.92"	"5.70"	"5.34"	"4.83"	"5.43"	"2.93"	""	"18"	"0"	"0"	"Green"	"59.757510156189"
"False"	"IsMasterProtein"	"A1L3J7"	"LOC100037025 protein OS=Xenopus laevis GN=ganab PE=2 SV=1"	"13.7191854233655"	"11"	"12"	"11"	"1"	"933"	"106.023"	"5.33"	"0.75"	"0.89"	"1.18"	"0.92"	"0.85"	"0.57"	"2.80"	"3.98"	"4.04"	"3.86"	""	"11"	"0"	"0"	"Green"	"59.100108362743"
"False"	"IsMasterProtein"	"Q6DCS9"	"MGC80838 protein OS=Xenopus laevis GN=ptgr1.2 PE=2 SV=1"	"41.9452887537994"	"11"	"11"	"11"	"1"	"329"	"36.063"	"6.92"	"0.62"	"0.93"	"0.71"	"0.83"	"0.79"	"10.89"	"2.23"	"5.49"	"5.77"	"12.32"	""	"11"	"0"	"0"	"Green"	"58.8501883974781"
"False"	"IsMasterProtein"	"Q6NTT1"	"LOC398508 protein (Fragment) OS=Xenopus laevis GN=LOC398508 PE=2 SV=1"	"42.5655976676385"	"19"	"23"	"19"	"1"	"343"	"37.051"	"6.43"	"0.64"	"0.90"	"0.93"	"0.82"	"0.95"	"3.34"	"2.97"	"5.85"	"3.47"	"4.99"	""	"19"	"0"	"0"	"Green"	"58.4323395389621"
"False"	"IsMasterProtein"	"G3GBS3"	"Peroxiredoxin 2 OS=Xenopus laevis GN=PRDX2 PE=2 SV=1"	"51.4851485148515"	"13"	"13"	"13"	"1"	"202"	"22.413"	"7.01"	"0.74"	"0.85"	"1.22"	"0.76"	"0.83"	"7.79"	"3.96"	"4.87"	"2.62"	"5.52"	""	"13"	"0"	"0"	"Green"	"58.0133244675603"
"False"	"IsMasterProteinCandidate"	"Q6ING3"	"MGC83078 protein OS=Xenopus laevis GN=prdx2 PE=2 SV=1"	"51.4851485148515"	"13"	"13"	"13"	"1"	"202"	"22.425"	"7.01"	"0.74"	"0.85"	"1.22"	"0.76"	"0.83"	"7.79"	"3.96"	"4.87"	"2.62"	"5.52"	""	"13"	"0"	"0"	"Green"	"58.0133244675603"
"False"	"IsMasterProtein"	"Q6PHL6"	"Rps19-prov protein OS=Xenopus laevis GN=rps19 PE=2 SV=1"	"71.9178082191781"	"14"	"15"	"14"	"1"	"146"	"16.04"	"10.26"	"0.58"	"0.93"	"1.05"	"0.79"	"0.92"	"7.66"	"3.36"	"5.87"	"5.01"	"7.65"	""	"14"	"0"	"0"	"Green"	"57.709217199656"
"False"	"IsMasterProtein"	"Q6NRY1"	"MGC81067 protein OS=Xenopus laevis GN=habp4 PE=2 SV=1"	"35.8839050131926"	"13"	"17"	"13"	"1"	"379"	"42.707"	"6.74"	"0.61"	"0.91"	"1.02"	"0.83"	"0.82"	"7.71"	"2.41"	"6.11"	"6.87"	"8.10"	""	"13"	"0"	"0"	"Green"	"56.9423236500381"
"False"	"IsMasterProtein"	"P08537"	"Tubulin alpha chain OS=Xenopus laevis GN=tuba PE=2 SV=2"	"22.71714922049"	"8"	"8"	"8"	"1"	"449"	"49.847"	"5.1"	"0.71"	"0.78"	"0.96"	"0.82"	"0.83"	"8.00"	"4.89"	"11.35"	"3.99"	"3.23"	""	"8"	"0"	"0"	"Green"	"56.4962633169789"
"False"	"IsMasterProtein"	"Q5XHJ8"	"LOC397895 protein OS=Xenopus laevis GN=gsn PE=2 SV=1"	"19.8902606310014"	"14"	"15"	"14"	"1"	"729"	"80.447"	"5.38"	"0.71"	"0.83"	"1.00"	"0.82"	"0.91"	"3.48"	"2.93"	"4.02"	"5.81"	"3.42"	""	"14"	"0"	"0"	"Green"	"55.8229558312469"
"False"	"IsMasterProtein"	"Q7SZ98"	"Annexin OS=Xenopus laevis PE=2 SV=1"	"29.2899408284024"	"10"	"10"	"10"	"1"	"338"	"37.612"	"6.6"	"1.03"	"0.79"	"1.07"	"0.86"	"1.07"	"5.50"	"9.05"	"5.15"	"9.47"	"6.53"	""	"10"	"0"	"0"	"Green"	"55.6121922485704"
"False"	"IsMasterProtein"	"Q6NU90"	"MGC81140 protein OS=Xenopus laevis GN=lap3 PE=2 SV=1"	"38.989898989899"	"15"	"16"	"15"	"1"	"495"	"53.446"	"6.76"	"0.69"	"0.75"	"0.87"	"0.72"	"0.90"	"6.32"	"4.90"	"6.88"	"6.03"	"7.81"	""	"15"	"0"	"0"	"Green"	"55.3178595736177"
"False"	"IsMasterProtein"	"Q641I6"	"Perilipin OS=Xenopus laevis GN=LOC494638 PE=2 SV=1"	"29.7029702970297"	"9"	"11"	"7"	"1"	"404"	"44.384"	"5.76"	"0.75"	"0.77"	"0.82"	"0.68"	"0.85"	"6.48"	"7.76"	"10.89"	"11.41"	"12.11"	""	"9"	"0"	"0"	"Green"	"55.2052345067535"
"False"	"IsMasterProtein"	"Q66J16"	"MGC83352 protein OS=Xenopus laevis GN=aldh7a1 PE=2 SV=1"	"21.3307240704501"	"10"	"11"	"10"	"1"	"511"	"55.104"	"6.68"	"0.74"	"0.89"	"0.94"	"0.81"	"1.02"	"8.60"	"5.35"	"3.67"	"4.17"	"3.40"	""	"10"	"0"	"0"	"Green"	"54.973061945766"
"False"	"IsMasterProtein"	"Q3B8I3"	"MGC130910 protein OS=Xenopus laevis GN=rpl7 PE=2 SV=1"	"56.9105691056911"	"22"	"26"	"22"	"1"	"246"	"28.711"	"10.78"	"0.63"	"0.90"	"1.05"	"0.80"	"0.87"	"4.69"	"3.25"	"4.75"	"2.63"	"3.03"	""	"22"	"0"	"0"	"Green"	"54.8619991194505"
"False"	"IsMasterProteinCandidate"	"Q7SZ19"	"Annexin (Fragment) OS=Xenopus laevis GN=LOC398472 PE=2 SV=1"	"43.3962264150943"	"15"	"16"	"14"	"1"	"318"	"35.568"	"5.21"	"0.78"	"0.76"	"0.97"	"0.66"	"0.92"	"5.64"	"7.86"	"3.24"	"8.55"	"7.63"	""	"15"	"0"	"0"	"Green"	"54.3821575900913"
"False"	"IsMasterProtein"	"Q7ZY99"	"Annexin (Fragment) OS=Xenopus laevis GN=LOC398472 PE=2 SV=1"	"39.3162393162393"	"15"	"16"	"14"	"1"	"351"	"39.297"	"6.23"	"0.78"	"0.76"	"0.97"	"0.66"	"0.92"	"5.64"	"7.86"	"3.24"	"8.55"	"7.63"	""	"15"	"0"	"0"	"Green"	"54.3821575900913"
"False"	"IsMasterProtein"	"Q5XHE0"	"Transaldolase OS=Xenopus laevis GN=taldo1 PE=2 SV=1"	"41.1242603550296"	"20"	"22"	"20"	"1"	"338"	"37.706"	"6.21"	"0.74"	"0.84"	"1.05"	"0.84"	"0.85"	"6.48"	"5.27"	"3.38"	"3.33"	"3.78"	""	"20"	"0"	"0"	"Green"	"54.3497553549733"
"False"	"IsMasterProtein"	"Q68A89"	"Proteasome subunit alpha type (Fragment) OS=Xenopus laevis PE=2 SV=1"	"42.7385892116183"	"10"	"10"	"10"	"1"	"241"	"26.385"	"4.87"	"0.62"	"0.71"	"0.89"	"0.82"	"0.90"	"8.16"	"8.59"	"4.68"	"8.57"	"7.36"	""	"10"	"0"	"0"	"Green"	"54.3420210853449"
"False"	"IsMasterProtein"	"P17507"	"Elongation factor 1-alpha, oocyte form OS=Xenopus laevis GN=eef1ao PE=1 SV=1"	"31.0195227765727"	"13"	"13"	"13"	"1"	"461"	"50.091"	"9.17"	"0.69"	"0.84"	"1.01"	"0.85"	"0.85"	"6.80"	"3.72"	"6.21"	"5.84"	"3.00"	""	"13"	"0"	"0"	"Green"	"53.4700033764304"
"False"	"IsMasterProteinCandidate"	"Q7ZY81-2"	"Isoform 2 of Nucleosome assembly protein 1-like 1-B OS=Xenopus laevis GN=nap1l1-b"	"24.0208877284595"	"8"	"9"	"7"	"1"	"383"	"44.361"	"4.45"	"0.59"	"0.69"	"0.76"	"0.70"	"0.79"	"13.14"	"7.73"	"23.31"	"10.84"	"3.89"	""	"8"	"0"	"0"	"Green"	"53.39075852406"
"False"	"IsMasterProtein"	"Q7ZY81"	"Nucleosome assembly protein 1-like 1-B OS=Xenopus laevis GN=nap1l1-b PE=1 SV=1"	"23.4096692111959"	"8"	"9"	"7"	"1"	"393"	"45.488"	"4.48"	"0.59"	"0.69"	"0.76"	"0.70"	"0.79"	"13.14"	"7.73"	"23.31"	"10.84"	"3.89"	""	"8"	"0"	"0"	"Green"	"53.39075852406"
"False"	"IsMasterProtein"	"Q6IP81"	"Leukotriene A(4) hydrolase OS=Xenopus laevis GN=lta4h PE=1 SV=1"	"26.6009852216749"	"15"	"15"	"15"	"1"	"609"	"68.975"	"6.81"	"0.66"	"0.85"	"0.93"	"0.77"	"0.94"	"14.40"	"11.57"	"11.40"	"8.56"	"12.92"	""	"15"	"0"	"0"	"Green"	"51.9773021651833"
"False"	"IsMasterProtein"	"Q7ZTL0"	"Thiolase-prov protein OS=Xenopus laevis GN=hadhb PE=2 SV=1"	"31.4893617021277"	"13"	"13"	"13"	"1"	"470"	"50.508"	"9.29"	"0.79"	"0.88"	"0.96"	"0.78"	"0.81"	"6.21"	"3.98"	"8.86"	"9.74"	"6.65"	""	"13"	"0"	"0"	"Green"	"51.6958553928573"
"False"	"IsMasterProteinCandidate"	"A0AUT2"	"IsoT protein OS=Xenopus laevis GN=usp5 PE=2 SV=1"	"11.5384615384615"	"10"	"12"	"10"	"1"	"832"	"92.914"	"5.22"	"0.76"	"0.84"	"0.99"	"0.89"	"0.86"	"13.37"	"6.17"	"4.49"	"10.98"	"7.24"	""	"10"	"0"	"0"	"Green"	"50.5905655827052"
"False"	"IsMasterProtein"	"Q6U7I9"	"Isopeptidase T (Fragment) OS=Xenopus laevis GN=IsoT PE=2 SV=1"	"11.2412177985948"	"10"	"12"	"10"	"1"	"854"	"95.247"	"5.15"	"0.76"	"0.84"	"0.99"	"0.89"	"0.86"	"13.37"	"6.17"	"4.49"	"10.98"	"7.24"	""	"10"	"0"	"0"	"Green"	"50.5905655827052"
"False"	"IsMasterProtein"	"Q8AVQ1"	"60S ribosomal protein L13 OS=Xenopus laevis PE=2 SV=1"	"48.3412322274881"	"15"	"19"	"14"	"1"	"211"	"24.169"	"11.52"	"0.66"	"0.87"	"0.93"	"0.84"	"0.81"	"4.54"	"4.56"	"5.06"	"3.08"	"5.81"	""	"15"	"0"	"0"	"Green"	"50.5437465597061"
"False"	"IsMasterProtein"	"Q6GQ58"	"Annexin OS=Xenopus laevis GN=anxa3 PE=2 SV=1"	"28.4829721362229"	"8"	"9"	"8"	"1"	"323"	"35.776"	"6"	"0.90"	"0.82"	"0.77"	"0.40"	"0.90"	"13.91"	"4.56"	"10.61"	"24.37"	"7.05"	""	"8"	"0"	"0"	"Green"	"50.1618190098021"
"False"	"IsMasterProtein"	"Q58E21"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma1 PE=2 SV=1"	"37.5478927203065"	"9"	"9"	"9"	"1"	"261"	"29.267"	"6.54"	"0.66"	"0.90"	"0.94"	"0.95"	"0.84"	"7.25"	"10.36"	"9.00"	"3.12"	"7.46"	""	"9"	"0"	"0"	"Green"	"50.1190495104459"
"False"	"IsMasterProtein"	"Q566I3"	"Hypoxia up-regulated protein 1 (Fragment) OS=Xenopus laevis GN=hyou1 PE=1 SV=2"	"17.3374613003096"	"11"	"11"	"11"	"1"	"646"	"72.628"	"5.44"	"0.83"	"0.89"	"1.02"	"0.93"	"0.99"	"5.74"	"3.61"	"6.00"	"5.02"	"2.78"	""	"11"	"0"	"0"	"Green"	"49.6584216084272"
"False"	"IsMasterProtein"	"Q6DD71"	"ERO1-like protein alpha OS=Xenopus laevis GN=ero1a PE=2 SV=1"	"25.8064516129032"	"13"	"16"	"12"	"1"	"465"	"53.705"	"5.87"	"0.76"	"0.91"	"1.01"	"0.73"	"0.99"	"8.04"	"6.25"	"8.04"	"6.04"	"9.87"	""	"13"	"0"	"0"	"Green"	"49.4131800761649"
"False"	"IsMasterProtein"	"Q7ZXU4"	"Krt8 protein OS=Xenopus laevis GN=krt8 PE=2 SV=1"	"18.7376725838264"	"9"	"10"	"9"	"1"	"507"	"56.029"	"5.3"	"0.75"	"0.95"	"1.13"	"0.84"	"1.12"	"8.32"	"8.41"	"4.67"	"8.05"	"4.59"	""	"9"	"0"	"0"	"Green"	"49.2896715000413"
"False"	"IsMasterProtein"	"Q66J56"	"MGC81848 protein OS=Xenopus laevis GN=txnrd3 PE=2 SV=1"	"22.6510067114094"	"12"	"12"	"12"	"1"	"596"	"65.686"	"5.92"	"0.67"	"0.85"	"0.99"	"0.79"	"1.04"	"7.43"	"2.99"	"4.88"	"4.44"	"10.87"	""	"12"	"0"	"0"	"Green"	"49.2404950957457"
"False"	"IsMasterProtein"	"Q6GPU5"	"MGC82602 protein OS=Xenopus laevis GN=MGC82602 PE=2 SV=1"	"61.2676056338028"	"8"	"11"	"8"	"1"	"142"	"15.58"	"6.15"	"0.66"	"0.75"	"0.87"	"0.77"	"0.79"	"4.04"	"3.48"	"7.23"	"12.98"	"14.05"	""	"8"	"0"	"0"	"Green"	"48.8940799483289"
